Data As Of,Start Date,End Date,Group,State,Place of Death,COVID-19 Deaths
10/19/2022,10/01/2022,10/15/2022,By Month,North Carolina,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,North Carolina,Other,
10/19/2022,10/01/2022,10/15/2022,By Month,North Carolina,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,Total - All Places of Death,
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,"Healthcare setting, inpatient",
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,Hospice facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,Nursing home/long term care facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,North Dakota,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,Total - All Places of Death,83
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,"Healthcare setting, inpatient",25
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,Decedent's home,11
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,Hospice facility,21
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,Nursing home/long term care facility,24
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Ohio,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,Total - All Places of Death,32
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,"Healthcare setting, inpatient",12
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,Nursing home/long term care facility,12
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Oklahoma,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,Total - All Places of Death,20
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,"Healthcare setting, inpatient",
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Oregon,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,Total - All Places of Death,121
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,"Healthcare setting, inpatient",60
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,"Healthcare setting, dead on arrival",
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,Decedent's home,17
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,Nursing home/long term care facility,27
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,Other,
10/19/2022,10/01/2022,10/15/2022,By Month,Pennsylvania,Place of death unknown,
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,Total - All Places of Death,
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,"Healthcare setting, inpatient",
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Rhode Island,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,Total - All Places of Death,46
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,"Healthcare setting, inpatient",16
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,Decedent's home,12
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,South Carolina,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,Total - All Places of Death,
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,"Healthcare setting, inpatient",0
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,Decedent's home,0
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,South Dakota,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,Total - All Places of Death,85
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,"Healthcare setting, inpatient",34
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,Decedent's home,22
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,Nursing home/long term care facility,24
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,Other,
10/19/2022,10/01/2022,10/15/2022,By Month,Tennessee,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,Total - All Places of Death,110
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,"Healthcare setting, inpatient",56
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,Decedent's home,18
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,Nursing home/long term care facility,27
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,Other,
10/19/2022,10/01/2022,10/15/2022,By Month,Texas,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,Total - All Places of Death,11
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,"Healthcare setting, inpatient",
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,Hospice facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Utah,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,Total - All Places of Death,
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,"Healthcare setting, inpatient",
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,Decedent's home,0
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,Hospice facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Vermont,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,Total - All Places of Death,66
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,"Healthcare setting, inpatient",31
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,Decedent's home,16
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,Nursing home/long term care facility,16
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,Other,
10/19/2022,10/01/2022,10/15/2022,By Month,Virginia,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,Total - All Places of Death,36
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,"Healthcare setting, inpatient",17
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,Nursing home/long term care facility,11
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Washington,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,Total - All Places of Death,31
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,"Healthcare setting, inpatient",11
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,Other,
10/19/2022,10/01/2022,10/15/2022,By Month,West Virginia,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,Total - All Places of Death,38
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,"Healthcare setting, inpatient",18
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,Hospice facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,Nursing home/long term care facility,
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,Other,
10/19/2022,10/01/2022,10/15/2022,By Month,Wisconsin,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,Total - All Places of Death,
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,"Healthcare setting, inpatient",
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,"Healthcare setting, outpatient or emergency room",0
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,Decedent's home,0
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,Hospice facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,Nursing home/long term care facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Wyoming,Place of death unknown,0
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,Total - All Places of Death,47
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,"Healthcare setting, inpatient",42
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,"Healthcare setting, outpatient or emergency room",
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,"Healthcare setting, dead on arrival",0
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,Decedent's home,
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,Hospice facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,Nursing home/long term care facility,0
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,Other,0
10/19/2022,10/01/2022,10/15/2022,By Month,Puerto Rico,Place of death unknown,0
